OBJECTID *,Shape *,RevDate,SourceAgency,DataSource,HztlAccuracy,GNIS_Name,GlobalID *,Shape_Length,Shape_Area,Lat,Long
19690,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E144CCA4-FEFB-4590-ABCB-55130BC4A1A7},1639.151649,117004.7271,1365143.574,610864.1566
19691,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2332BAFE-8B1A-46E2-ACDE-F15E1EDBEE6A},2272.597335,179726.041,1365180.287,603919.9229
19692,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6F69B16D-B52E-41A3-9F9B-AD82D0512F13},866.811887,42992.56554,1365686.674,585066.4018
19693,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CD923153-CBAC-4B20-8E63-DBFCBE26C2F3},1648.491581,131945.947,1365676.427,603810.0007
19694,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DAB1D9CF-962C-4C41-A2B8-F9F8B0362ECD},7332.170093,1598226.343,1365107.518,593518.8394
19695,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{AB989A79-B1F0-4246-BA09-5305E1B5F2D2},2777.545316,306667.8563,1365582.463,599668.0939
19696,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7D52649D-498B-4A61-8367-6F8E6A3C8ABA},2582.013621,213751.4647,1368275.155,611853.4625
19697,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B2E71858-E42B-4701-8F43-E4A66CD9F23C},1805.305187,180426.8481,1369665.414,587644.0342
19698,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Kaskawulsh Glacier,{99216861-F32D-4776-BB8D-FE31BA982A02},545167.9657,469503620.5,1280761.555,789923.1964
19699,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Walsh Glacier,{338B70CD-8235-4D9C-B216-3E2266ACA140},1192598.868,718416444.5,1289894.336,728526.8108
19700,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Tana Glacier,{99CD98B1-CEBB-4FBE-8D8D-AED03C9FBA02},592574.6752,514911612,1238364.943,641757.1241
19701,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Tana Lobe Bremner Glacier,{89AABA49-AEE1-4413-9E30-1F3072E14535},185790.9847,87062294.91,1245781.182,579772.267
19702,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Logan Glacier,{B60C2187-1938-4DA1-BAE2-63D39623557F},1834304.329,1176541984,1266057.754,718076.6138
19703,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Frederika Glacier,{7B4E5B2A-E2C0-46A4-848A-372AA2911D2B},125233.5822,53445716.02,1365434.468,612874.5355
19704,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Kennicott Glacier,{BAA2F0A2-51CC-4681-9584-E9A1CB5613F3},412032.419,292457609.8,1343099.97,572350.4753
19705,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Nizina Glacier,{7E043E4A-C935-495F-A6AC-460C8CB72D8B},428698.7164,304079762.7,1365292.094,596250.1411
19706,Polygon Z,6/30/2016,SMUMN,Digital SDMI Imagery,Medium Resolution Satellite Derived,Nabesna Glacier,{F9F61E11-6ADC-4BB0-BD66-5CB9569E939A},695873.3,1029109228,1368002.479,558747.2749
19707,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Klutlan Glacier,{09D57620-156B-41C3-B847-E782736961AD},1292573.863,958442848.5,1334653.742,683033.0486
19708,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Russell Glacier,{067CF443-CE17-41B7-BF67-8619139B5482},506317.6509,361505473,1338990.769,643354.752
19709,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Regal Glacier,{594F546F-F160-447E-9747-F327D349E664},134171.0236,97428721.58,1354298.931,593322.0852
19710,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Donjek Glacier,{BC2D0FD9-0D95-4310-AE31-F5381A0BCF30},645182.0346,447996032.5,1303102.893,758829.3619
19711,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Steele Glacier,{BF50B674-8F7B-4965-8587-04F279F1E427},430481.6494,254834414.6,1318569.412,732584.1591
19712,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Chitina Glacier,{3DB0FE65-3798-4AF9-9105-6FBC8FCFA803},1704179.02,924923188.1,1306807.987,701917.9848
19713,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Seward Glacier,{84C0F03B-968A-47E8-9BAC-A8C66352D5D1},2727398.176,3383903815,1209396.953,744037.5536
19714,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Ewe Glacier,{7C8564F8-B2B2-4A18-8D7B-C1DC2A9EC81D},47806.2512,9827466.812,1295101.158,680593.8683
19715,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Twaharpies Glacier,{77636E45-68E6-43C6-9693-087FDDE1C061},158220.3191,54668231.93,1321961.856,631534.2446
19716,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Barnard Glacier,{DF9F2F7D-0EA7-4841-9B32-F1A1661EF685},1165973.908,512357477.2,1314522.609,666216.7169
19717,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Ram Glacier,{6B4A08A2-6410-418F-A3F7-8B98E743AD38},120075.6446,32945358.85,1299203.548,676099.1592
19718,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hawkins Glacier,{6151B62E-392B-422F-B4D5-DB73E18288A0},147998.1874,80412733.65,1313979.05,643582.186
19719,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,North Fork Lobe Bremner Glacier,{02DAA58A-30F8-42AF-AC16-38F8A3772629},174177.9836,96098002.33,1245206.605,573477.1353
19720,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hole-In-The-Wall Glacier,{07E77F3E-DDAC-4403-8879-0981E95386FC},39496.03327,17799043.04,1347221.018,618363.6881
19721,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Kuskulana Glacier,{E7ADB0A7-4F20-4B85-93B6-DA8BE9F21034},381273.3075,152673979.2,1345063.148,551348.7374
19722,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Lakina Glacier,{33C78D44-5B63-43F8-91F6-D260CA5FB00E},75172.27219,21055409.94,1338944.047,562908.4346
19723,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,West Fork Glacier,{CB01C191-7BDE-4D6B-9132-9E0CC204A6AA},89900.41235,41976581.69,1349012.948,589749.9071
19724,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Chitistone Glacier,{D7BFC94B-C6CF-4DDB-9684-6A628BEEAB3A},125244.2885,43485252.01,1332393.043,632414.5921
19725,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Root Glacier,{C1650F9B-F62E-42AA-A992-DD734C3E9203},106046.1402,83212997.29,1343761.543,583957.4132
19726,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3AA542BF-F3B2-4EF2-9447-A5207CF04222},2242.526647,64885.35259,1242108.179,602737.9671
19727,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F59BD407-2A3F-4645-A4A5-37B02248F4AF},11575.21698,1835152.331,1242074.386,604016.2655
19728,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CE4E0B55-0C9D-4677-9DA6-D9C3E420026B},6875.662135,322417.6984,1244890.453,646808.4338
19729,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CD63D420-C8DD-41D5-B91C-F5FE871EA2F2},9561.037994,853572.7478,1244549.057,618257.5516
19730,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{31F5B9A0-49F8-42F5-BA6D-BBDFA5218EDE},3702.253906,313695.8846,1245458.128,633306.6329
19731,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0CC1EED9-27EA-4705-A28D-9AA1B1E2C8D1},12268.94301,2878481.451,1243857.214,619518.2161
19732,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F746CFB5-60DC-47BA-8507-AD8AACD6E43A},17555.06541,4501139.695,1243700.333,621335.7281
19733,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0BEC9093-98BA-4954-A9E1-4AFED1656C63},25805.90586,4635078.42,1246221.238,643010.4565
19734,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CF4F00B7-EC6D-48B3-83A0-37D92096F952},11814.41672,2541293.534,1246774.773,635751.6437
19735,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C077198C-F8A6-4E53-A839-23260BE7CD5C},140985.4228,39901020.14,1244059.081,628115.5367
19736,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B293FC6F-282E-484B-993F-00EE711932DD},17980.83903,3033048.55,1249583.627,578597.4056
19737,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{84211369-15E5-422C-B334-8AAAA72A2285},3986.858051,350830.4786,1250278.463,588248.2501
19738,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A79178D4-ABE6-41A0-BC6E-283526C3D832},7758.193328,402040.4254,1254302.701,635058.8569
19739,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DFE3F209-F40F-450E-B45E-344CF87CC1B3},5768.525421,1043711.905,1254206.868,623542.861
19740,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{326EEC28-523C-49A9-B080-496A285F40D2},60001.39965,21146490.49,1251368.195,599926.361
19741,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{75549E39-178C-4832-ADA8-9F4F671F41C3},1470.358534,49922.74916,1255078.534,636913.6284
19742,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{05496404-3C96-4E55-99E1-3DB7CF076E05},13587.54617,3183510.426,1254194.006,626262.9507
19743,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6B8BB1B6-ADF5-409F-8835-11702AB1C69B},1750623.085,1084029781,1219029.645,590033.9055
19744,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3B3AADEA-965D-4D6A-A691-E194B5634F93},3597.920222,386738.9689,1255680.573,626500.3214
19745,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B00E7806-75A7-48ED-B427-6DD8BD803EAE},16301.82761,3093024.983,1259168.179,627311.4056
19746,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FF0F0491-4810-45F9-9F59-EE26A4AC0BC3},5306.733165,308692.5207,1262004.775,677089.0693
19747,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0508CC8C-4782-4BCB-BF3B-6F28E792A22A},965.309656,29874.6592,1264151.683,626080.0419
19748,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A202CA03-4CE6-4332-A917-AEB0768F78E6},1368.263651,28552.37076,1264581.951,625954.6454
19749,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{78ACFE88-8450-4181-BF65-DDDF010F3741},1844.057298,66853.72405,1264623.504,669234.4778
19750,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1E9BC2C7-2AC3-4041-931A-67449A7511D2},9470.645414,1051756.864,1264477.661,680456.5116
19751,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DD9B4CF0-C192-423F-8170-2BFA64257B8B},6929.776374,782616.2542,1265087.686,634061.3833
19752,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{75053578-5B4A-4D50-87F5-EC997539D607},23364.26787,4080621.522,1264290.294,635577.4404
19753,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B337BF1C-600D-4FFF-B924-1928633C4F58},11206.06411,1151264.742,1266089.515,632309.3952
19754,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CB20A6F9-0760-45C3-ABDD-D694F5AE7956},10615.55853,2350481.423,1265738.094,648101.0687
19755,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4AD826F2-6A14-4D2F-A050-E67E20749689},1805.258205,50983.08477,1266915.045,632391.1478
19756,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4C4E656D-EDD8-402F-AF7D-FA40ACBABEE7},3518.788602,319765.3668,1266802.386,682817.5939
19757,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{59B43AFC-2095-47CF-A804-0034AFEF199E},14676.13612,2722938.662,1265756.295,625185.8217
19758,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3258690E-BBAD-4515-A767-ACFAD09B9161},4007.991354,317770.941,1266859.05,633371.719
19759,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{725FCCF7-A931-4970-A949-587EDEAB5784},4302.544953,434504.5975,1267400.344,681253.1282
19760,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{9095694C-4D2B-4DA9-AD80-4CF56C1F4C43},11277.18529,1344658.288,1266848.624,627146.1196
19761,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{8923AD0C-F22B-41ED-B5B4-67BE6D6E12D9},234186.0978,76500161.82,1262727.201,643121.0711
19762,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CB4C9B31-1768-4C5D-AE71-CCA18E706226},19484.7287,3587922.177,1266471.913,680581.9691
19763,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E0C56437-1681-42FD-8640-593B5959C07D},1871.057129,42631.55647,1267902.88,625577.3722
19764,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{99D027BD-05E2-4A50-BEE1-FDCC2EB1231A},8536.693159,1807273.047,1267427.223,647719.166
19765,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{00685C67-1016-4B5D-8842-FEBCEF82D9AA},762961.8289,344129930.2,1254171.191,659122.4705
19766,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3578CE8E-8554-47CC-A6FE-C182AEC26210},5230.64751,397060.2468,1268648.627,683050.4222
19767,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B051DD00-9147-40A4-B024-59AF663BE906},6599.074105,886064.1257,1270278.291,681684.5947
19768,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{303861C1-964B-4C4E-9797-91B89A351DBC},402520.0002,219465616.8,1254519.431,682135.2766
19769,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C4A76A9C-124B-4AF0-A1B5-6280BBA5690F},6340.80914,586742.7296,1270663.962,619699.8181
19770,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A358C398-35BF-4294-93E7-6DB4E1B1E9BE},3791.439991,452152.8821,1271221.309,653343.9976
19771,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{EAC7552D-DC74-4DCA-BA8A-5C5EDFAEB618},5890.334473,683193.4476,1270765.625,647700.035
19772,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{726A592A-F919-43D8-B9A7-4EF57912155B},26833.98766,5989843.797,1270326.953,671510.1876
19773,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DB55A9D3-1406-4783-9FEC-E433B1D56064},29973.54693,8892845.003,1270787.622,638386.5541
19774,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2D20BA9F-7A5F-466A-AC9E-A9ACCD24876B},14072.52014,2931244.332,1270266.325,688670.7561
19775,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{AE9B357C-0D0A-4AA1-AFA7-57BEB6C786CE},6937.725782,1684443.724,1271437.391,617766.7927
19776,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{0541AD36-07C5-4924-8884-023E48EAB63E},54300.76901,14817424.66,1269599.377,645039.8666
19777,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C83978BC-338C-42A7-8829-6F32DB440494},25698.82606,4691730.754,1270540.305,694599.3521
19778,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{330580E0-6E7F-483A-880F-F559E023D63E},5457.811617,676203.5718,1273169.687,666803.9778
19779,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{24BE4F1B-92F4-4A6D-994E-C84E772BB3A1},17582.07436,3516986.526,1272337.394,640397.7114
19780,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{BBDC69DD-6562-40C5-8259-A4FFA4FF0ECE},7959.268522,1307770.007,1273010.772,663412.6127
19781,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B324F1EB-173B-4453-B6D7-F3BCB393C223},10413.57329,2424724.251,1273468.416,552387.2615
19782,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2BE051F1-0A97-4162-BAA9-3CD1729C03BB},3800.615343,333857.7399,1274270.052,683006.4376
19783,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{182AB3CB-899B-49B8-8625-0887B0D897C5},145336.6114,51382015.19,1270452.293,663553.6842
19784,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{EBABA4B2-F021-42FF-965C-5305AD1F73C5},17213.57859,4496061.235,1274042.255,636580.9332
19785,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1CC1FE73-A829-4FFC-8985-736627792101},30364.14809,5426678.006,1274642.944,545692.0418
19786,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{AE78B928-A1FE-4F66-93D8-03B44B91D066},13224.77463,4043902.292,1274345.731,633337.0402
19787,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D9C101A2-21AB-40B4-9F08-D9E22F727803},17974.72934,2280404.809,1275471.875,673410.6287
19788,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{33ECE6DE-EC76-4C22-BC57-959250B5E5B8},18895.60494,3881025.065,1274699.492,670942.6174
19789,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{BAF511C4-B4CA-431D-B73E-4F22B1247729},9899.506489,815572.1064,1276224.951,668496.0442
19790,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A4D293BC-35BE-4465-87C6-615111C9B131},6169.266498,856040.1026,1276300.882,667160.1488
19791,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{20C69D2F-F9A8-4CB5-8844-662CAEA6A111},19778.38035,4777805.94,1275477.394,550354.4874
19792,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C8D7EFCC-F87E-45A1-8695-F5937DF59C17},4865.193669,614511.6455,1276708.419,630271.3086
19793,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DBDCFDA5-E775-4E41-91E8-12806BA99CB0},5468.820853,1175117.772,1276924.244,580790.9889
19794,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FCE557C1-F507-4C99-A375-5808903DB101},10115.29597,2005826.755,1276425.246,665255.9605
19795,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D4755E3F-3C21-4500-8040-EC964A4D6802},8779.665933,2149427.621,1277331.06,653696.728
19796,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7F4B1F45-08D0-45C1-A652-A4BF131374D7},4403.812483,501350.0564,1279202.785,709893.0555
19797,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{523794CC-D82A-4F54-B0A8-CF796C26A9F5},6993.159427,1166399.227,1279479.06,714109.3307
19798,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B1079D69-9F4A-4609-BD9B-E34EC810111E},22182.75738,5151987.507,1277327.423,534492.0396
19799,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{011A0BFF-FE7C-4B7F-BEF9-13A11A832ABA},7850.449516,695453.249,1280291.043,698742.6279
19800,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2A81E2D7-A935-48AC-B9E3-05C941A3285A},10290.2192,2661565.449,1282456.177,531506.5802
19801,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CC3C2D67-444A-47D9-8C79-6A354BA50F4D},19788.4259,3875128.561,1286091.826,686431.1387
19802,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{61B8C778-8033-4EEB-A27A-E81AD7524770},3548.704407,256610.9362,1288008.596,690340.1802
19803,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C0AC07BB-375F-4B4A-9519-E5DADE98D1AA},88330.26314,18140006.47,1287312.174,693125.7328
19804,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{B738CF07-0048-43C5-9BB8-61B6EA541B39},38463.73923,11784635.92,1286773.03,726177.7138
